norad_id,name,object_type,satellite_constellation,altitude_km,altitude_category,orbital_band,congestion_risk,inclination,eccentricity,launch_year_estimate,days_in_orbit_estimate,orbit_lifetime_category,mean_motion,epoch,data_source,snapshot_date,country,last_seen
57973,STARLINK-30502,PAYLOAD,Starlink Gen 1,483.06620287020905,Very Low LEO,LEO-Equatorial,HIGH,43.0009,0.0001393,2024,0,<1yr,15.27574287,2026-05-27 07:47:57.304320,celestrak,2026-05-27,US,2026-05-27
57974,STARLINK-30489,PAYLOAD,Starlink Gen 1,483.08287262545673,Very Low LEO,LEO-Equatorial,HIGH,43.0087,0.0002958,2024,0,<1yr,15.2756872,2026-05-27 07:55:21.839232,celestrak,2026-05-27,US,2026-05-27
57975,STARLINK-30503,PAYLOAD,Starlink Gen 1,483.06933798619684,Very Low LEO,LEO-Equatorial,HIGH,43.0043,0.0002204,2024,0,<1yr,15.2757324,2026-05-27 08:36:03.715776,celestrak,2026-05-27,US,2026-05-27
57976,STARLINK-30512,PAYLOAD,Starlink Gen 1,483.03094728522683,Very Low LEO,LEO-Equatorial,HIGH,43.0,3.32e-05,2024,0,<1yr,15.27586061,2026-05-27 07:44:14.966880,celestrak,2026-05-27,US,2026-05-27
57977,STARLINK-30509,PAYLOAD,Starlink Gen 1,483.0634690040797,Very Low LEO,LEO-Equatorial,HIGH,42.9992,0.0002111,2024,0,<1yr,15.275752,2026-05-27 09:58:19.338240,celestrak,2026-05-27,US,2026-05-27
57978,STARLINK-30511,PAYLOAD,Starlink Gen 1,483.02840509178986,Very Low LEO,LEO-Equatorial,HIGH,43.0019,8.813e-05,2024,0,<1yr,15.2758691,2026-05-27 00:42:38.011968,celestrak,2026-05-27,US,2026-05-27
57979,STARLINK-30508,PAYLOAD,Starlink Gen 1,483.05898942209205,Very Low LEO,LEO-Equatorial,HIGH,42.999,4.15e-05,2024,0,<1yr,15.27576696,2026-05-27 08:38:58.329312,celestrak,2026-05-27,US,2026-05-27
57980,STARLINK-30504,PAYLOAD,Starlink Gen 1,199.0566164962229,Very Low LEO,LEO-Equatorial,HIGH,42.9682,0.00149394,2024,0,<1yr,16.27578042,2026-03-17 09:14:01.855680,celestrak,2026-03-17,US,2026-03-17
57981,STARLINK-30510,PAYLOAD,Starlink Gen 1,483.0701285031146,Very Low LEO,LEO-Equatorial,HIGH,43.0072,0.0003094,2024,0,<1yr,15.27572976,2026-05-27 12:49:16.132800,celestrak,2026-05-27,US,2026-05-27
57982,STARLINK-30507,PAYLOAD,Starlink Gen 1,483.0360975547683,Very Low LEO,LEO-Equatorial,HIGH,43.0027,0.0002109,2024,0,<1yr,15.27584341,2026-05-27 09:46:30.738144,celestrak,2026-05-27,US,2026-05-27
57983,STARLINK-30515,PAYLOAD,Starlink Gen 1,483.0035552000909,Very Low LEO,LEO-Equatorial,HIGH,43.0038,0.0001397,2024,0,<1yr,15.27595209,2026-05-27 08:17:53.771136,celestrak,2026-05-27,US,2026-05-27
57984,STARLINK-30516,PAYLOAD,Starlink Gen 1,483.0455896466283,Very Low LEO,LEO-Equatorial,HIGH,42.9998,0.0001753,2024,0,<1yr,15.27581171,2026-05-27 09:57:36.749088,celestrak,2026-05-27,US,2026-05-27
57985,STARLINK-30519,PAYLOAD,Starlink Gen 1,483.0628102415649,Very Low LEO,LEO-Equatorial,HIGH,43.008,0.0002251,2024,0,<1yr,15.2757542,2026-05-27 08:46:22.485792,celestrak,2026-05-27,US,2026-05-27
57986,YAOGAN-39 03A,PAYLOAD,Other,496.4923894174717,Very Low LEO,LEO-Equatorial,HIGH,35.0015,0.00050434,2024,0,<1yr,15.23101432,2026-05-27 02:07:30.111744,celestrak,2026-05-27,PRC,2026-05-27
57988,YAOGAN-39 03B,PAYLOAD,Other,512.6656916881329,Low LEO,LEO-Equatorial,HIGH,34.9908,0.0018917,2024,0,<1yr,15.17742306,2026-05-27 11:30:56.478240,celestrak,2026-05-27,PRC,2026-05-27
57990,YAOGAN-39 03C,PAYLOAD,Other,512.5425227512442,Low LEO,LEO-Equatorial,HIGH,34.9908,0.0010909,2024,0,<1yr,15.17783,2026-05-27 11:25:26.889024,celestrak,2026-05-27,PRC,2026-05-27
57991,STARLINK-30537,PAYLOAD,Starlink Gen 1,483.05386306451237,Very Low LEO,LEO-Equatorial,HIGH,43.0045,0.0002512,2024,0,<1yr,15.27578408,2026-05-27 12:30:45.587808,celestrak,2026-05-27,US,2026-05-27
57992,STARLINK-30534,PAYLOAD,Starlink Gen 1,483.0543810896961,Very Low LEO,LEO-Equatorial,HIGH,43.0029,0.00013789,2024,1,<1yr,15.27578235,2026-05-25 20:56:29.939136,celestrak,2026-05-27,US,2026-05-27
57993,STARLINK-30536,PAYLOAD,Starlink Gen 1,483.0587259174981,Very Low LEO,LEO-Equatorial,HIGH,43.0042,0.0001455,2024,0,<1yr,15.27576784,2026-05-26 22:28:54.436224,celestrak,2026-05-27,US,2026-05-27
57994,STARLINK-30538,PAYLOAD,Starlink Gen 1,483.02820447120666,Very Low LEO,LEO-Equatorial,HIGH,43.0013,7.71e-05,2024,0,<1yr,15.27586977,2026-05-27 12:47:25.156320,celestrak,2026-05-27,US,2026-05-27
57995,STARLINK-30517,PAYLOAD,Starlink Gen 1,483.0426521850404,Very Low LEO,LEO-Equatorial,HIGH,43.0024,0.0001505,2024,0,<1yr,15.27582152,2026-05-27 13:07:45.907104,celestrak,2026-05-27,US,2026-05-27
57997,STARLINK-30523,PAYLOAD,Starlink Gen 1,483.0576449500486,Very Low LEO,LEO-Equatorial,HIGH,43.0066,0.0001537,2024,0,<1yr,15.27577145,2026-05-27 12:41:51.828576,celestrak,2026-05-27,US,2026-05-27
57998,STARLINK-30531,PAYLOAD,Starlink Gen 1,483.04888643447885,Very Low LEO,LEO-Equatorial,HIGH,43.0032,0.0001424,2024,0,<1yr,15.2758007,2026-05-27 12:27:03.518208,celestrak,2026-05-27,US,2026-05-27
57999,STARLINK-30552,PAYLOAD,Starlink Gen 1,483.04089749490777,Very Low LEO,LEO-Equatorial,HIGH,42.9989,9.77e-05,2024,0,<1yr,15.27582738,2026-05-27 13:24:25.403040,celestrak,2026-05-27,US,2026-05-27
58000,STARLINK-30545,PAYLOAD,Starlink Gen 1,483.04338879590796,Very Low LEO,LEO-Equatorial,HIGH,43.0034,9.52e-05,2024,0,<1yr,15.27581906,2026-05-26 21:48:11.204928,celestrak,2026-05-27,US,2026-05-27
58001,STARLINK-30535,PAYLOAD,Starlink Gen 1,483.0325702179589,Very Low LEO,LEO-Equatorial,HIGH,43.0057,0.00010411,2024,0,<1yr,15.27585519,2026-05-26 23:27:54.525024,celestrak,2026-05-27,US,2026-05-27
58002,STARLINK-30540,PAYLOAD,Starlink Gen 1,483.08914888790696,Very Low LEO,LEO-Equatorial,HIGH,43.0049,0.00014936,2024,1,<1yr,15.27566624,2026-05-26 14:17:46.344192,celestrak,2026-05-27,US,2026-05-27
58003,STARLINK-30546,PAYLOAD,Starlink Gen 1,216.22413690278967,Very Low LEO,LEO-Equatorial,MEDIUM,42.998,0.0009384,2024,0,<1yr,16.21226414,2026-04-18 09:47:35.774016,celestrak,2026-04-18,US,2026-04-18
58004,STARLINK-30539,PAYLOAD,Starlink Gen 1,483.1640938406663,Very Low LEO,LEO-Equatorial,HIGH,43.0057,0.0001883,2024,0,<1yr,15.27541596,2026-05-27 12:12:17.009280,celestrak,2026-05-27,US,2026-05-27
58005,STARLINK-30530,PAYLOAD,Starlink Gen 1,483.18676817640153,Very Low LEO,LEO-Equatorial,HIGH,43.0067,0.0002448,2024,0,<1yr,15.27534024,2026-05-27 12:23:22.208064,celestrak,2026-05-27,US,2026-05-27
58006,STARLINK-30526,PAYLOAD,Starlink Gen 1,476.53207847500835,Very Low LEO,LEO-Equatorial,HIGH,43.0039,0.0003864,2024,0,<1yr,15.29759018,2026-05-27 11:55:38.239968,celestrak,2026-05-27,US,2026-05-27
58007,STARLINK-30527,PAYLOAD,Starlink Gen 1,483.0493146279232,Very Low LEO,LEO-Equatorial,HIGH,43.0029,0.0001343,2024,0,<1yr,15.27579927,2026-05-27 07:26:45.814272,celestrak,2026-05-27,US,2026-05-27
58008,STARLINK-30522,PAYLOAD,Starlink Gen 1,483.0330882391245,Very Low LEO,LEO-Equatorial,HIGH,43.0015,0.0001454,2024,0,<1yr,15.27585346,2026-05-27 13:13:18.717312,celestrak,2026-05-27,US,2026-05-27
58009,STARLINK-30486,PAYLOAD,Starlink Gen 1,483.12967843783645,Very Low LEO,LEO-Equatorial,HIGH,43.0038,0.0001623,2024,0,<1yr,15.27553089,2026-05-27 12:17:50.096832,celestrak,2026-05-27,US,2026-05-27
58010,STARLINK-30520,PAYLOAD,Starlink Gen 1,483.07095495286376,Very Low LEO,LEO-Equatorial,HIGH,43.004,0.0001724,2024,0,<1yr,15.275727,2026-05-26 22:25:12.116928,celestrak,2026-05-27,US,2026-05-27
58011,STARLINK-30497,PAYLOAD,Starlink Gen 1,483.0454668780376,Very Low LEO,LEO-Equatorial,HIGH,43.0045,0.0001488,2024,0,<1yr,15.27581212,2026-05-26 21:57:26.805312,celestrak,2026-05-27,US,2026-05-27
58012,STARLINK-30525,PAYLOAD,Starlink Gen 1,483.07361995555857,Very Low LEO,LEO-Equatorial,HIGH,43.0035,0.0001451,2024,0,<1yr,15.2757181,2026-05-27 12:21:30.512736,celestrak,2026-05-27,US,2026-05-27
58016,THEOS-2 (T2V),PAYLOAD,Other,623.9608576153732,Low LEO,LEO-Polar,MEDIUM,97.889,0.0001516,2024,0,<1yr,14.81700741,2026-05-27 12:23:15.969120,celestrak,2026-05-27,THAI,2026-05-27
58017,FORMOSAT-7R (TRITON),PAYLOAD,Other,594.6768810274389,Low LEO,LEO-Polar,HIGH,97.8354,0.0002378,2024,0,<1yr,14.91044662,2026-05-27 12:04:51.993984,celestrak,2026-05-27,TWN,2026-05-27
58018,ANSER FOLLOWER 2,PAYLOAD,Other,433.17410476912846,Very Low LEO,LEO-Polar,HIGH,97.5542,0.00023692,2024,1,<1yr,15.44388953,2026-05-26 18:06:09.086976,celestrak,2026-05-27,SPN,2026-05-27
58019,ANSER FOLLOWER 1,PAYLOAD,Other,432.3075274973835,Very Low LEO,LEO-Polar,HIGH,97.5554,0.0002288,2024,0,<1yr,15.4468373,2026-05-27 11:06:54.110592,celestrak,2026-05-27,SPN,2026-05-27
58020,NESS,PAYLOAD,Other,477.53077102515635,Very Low LEO,LEO-Polar,HIGH,97.5913,0.000465,2024,0,<1yr,15.29424761,2026-05-27 11:13:53.109120,celestrak,2026-05-27,FR,2026-05-27
58021,CSC-2,PAYLOAD,Other,501.6987823146874,Low LEO,LEO-Polar,HIGH,97.5431,0.0003559,2024,0,<1yr,15.21372823,2026-05-27 11:38:29.578848,celestrak,2026-05-27,NETH,2026-05-27
58022,CSC-1,PAYLOAD,Other,534.3990613830574,Low LEO,LEO-Polar,HIGH,97.5377,0.00066705,2024,0,<1yr,15.10590145,2026-05-27 04:24:09.536544,celestrak,2026-05-27,NETH,2026-05-27
58023,PRETTY,PAYLOAD,Other,494.94965878214225,Very Low LEO,LEO-Polar,HIGH,97.5693,0.0003365,2024,0,<1yr,15.23614273,2026-05-27 05:40:56.495136,celestrak,2026-05-27,ASRA,2026-05-27
58024,MACSAT (FINCH 1),PAYLOAD,Other,504.72613312963585,Low LEO,LEO-Polar,HIGH,97.5781,0.0003809,2024,0,<1yr,15.20369195,2026-05-27 11:41:30.799392,celestrak,2026-05-27,LUXE,2026-05-27
58025,PVCC,PAYLOAD,Other,518.9245358533735,Low LEO,LEO-Polar,HIGH,97.5712,0.0004164,2024,0,<1yr,15.15676827,2026-05-27 11:22:13.066176,celestrak,2026-05-27,BEL,2026-05-27
58028,STARLINK-30514,PAYLOAD,Starlink Gen 1,475.28760489810793,Very Low LEO,LEO-Inclined,HIGH,53.1621,0.000165,2024,0,<1yr,15.30175707,2026-05-27 11:46:13.545120,celestrak,2026-05-27,US,2026-05-27
58029,STARLINK-30518,PAYLOAD,Starlink Gen 1,475.20905001331903,Very Low LEO,LEO-Inclined,HIGH,53.1613,0.0001377,2024,0,<1yr,15.30202016,2026-05-27 11:59:53.602944,celestrak,2026-05-27,US,2026-05-27
58030,STARLINK-30549,PAYLOAD,Starlink Gen 1,475.23640617028286,Very Low LEO,LEO-Inclined,HIGH,53.1611,0.0001552,2024,0,<1yr,15.30192854,2026-05-27 12:37:50.255040,celestrak,2026-05-27,US,2026-05-27
58031,STARLINK-30556,PAYLOAD,Starlink Gen 1,462.7342019015541,Very Low LEO,LEO-Inclined,HIGH,53.1617,0.0001256,2024,0,<1yr,15.34389583,2026-05-27 05:19:25.324032,celestrak,2026-05-27,US,2026-05-27
58032,STARLINK-30561,PAYLOAD,Starlink Gen 1,475.23632853836716,Very Low LEO,LEO-Inclined,HIGH,53.161,0.00012878,2024,0,<1yr,15.3019288,2026-05-27 04:56:41.432640,celestrak,2026-05-27,US,2026-05-27
58033,STARLINK-30562,PAYLOAD,Starlink Gen 1,475.2408252214682,Very Low LEO,LEO-Inclined,HIGH,53.1604,0.0001182,2024,0,<1yr,15.30191374,2026-05-27 07:23:19.834944,celestrak,2026-05-27,US,2026-05-27
58034,STARLINK-30565,PAYLOAD,Starlink Gen 1,475.2359941239829,Very Low LEO,LEO-Inclined,HIGH,53.1612,0.00012079,2024,0,<1yr,15.30192992,2026-05-27 04:59:44.056320,celestrak,2026-05-27,US,2026-05-27
58035,STARLINK-30438,PAYLOAD,Starlink Gen 1,475.15429970355126,Very Low LEO,LEO-Inclined,HIGH,53.1618,0.0001538,2024,0,<1yr,15.30220353,2026-05-27 11:38:34.543392,celestrak,2026-05-27,US,2026-05-27
58036,STARLINK-30437,PAYLOAD,Starlink Gen 1,475.2460265732725,Very Low LEO,LEO-Inclined,HIGH,53.1612,0.0001124,2024,0,<1yr,15.30189632,2026-05-27 05:34:33.629088,celestrak,2026-05-27,US,2026-05-27
58037,STARLINK-30533,PAYLOAD,Starlink Gen 1,465.3389220471845,Very Low LEO,LEO-Inclined,HIGH,53.1584,0.0001141,2024,0,<1yr,15.33513652,2026-05-27 12:00:02.000160,celestrak,2026-05-27,US,2026-05-27
58038,STARLINK-30560,PAYLOAD,Starlink Gen 1,475.25136229861164,Very Low LEO,LEO-Inclined,HIGH,53.1612,0.00012536,2024,0,<1yr,15.30187845,2026-05-27 01:15:47.359872,celestrak,2026-05-27,US,2026-05-27
58039,STARLINK-30559,PAYLOAD,Starlink Gen 1,241.5141440140024,Very Low LEO,LEO-Inclined,MEDIUM,53.1297,0.0011783,2024,0,<1yr,16.11944586,2026-03-18 05:19:30.013824,celestrak,2026-03-18,US,2026-03-18
58040,STARLINK-30555,PAYLOAD,Starlink Gen 1,462.753488863249,Very Low LEO,LEO-Inclined,HIGH,53.1606,0.0001361,2024,0,<1yr,15.34383094,2026-05-27 10:18:18.812160,celestrak,2026-05-27,US,2026-05-27
58041,STARLINK-30542,PAYLOAD,Starlink Gen 1,475.2274426842878,Very Low LEO,LEO-Inclined,HIGH,53.1619,0.00011582,2024,0,<1yr,15.30195856,2026-05-27 02:08:15.059616,celestrak,2026-05-27,US,2026-05-27
58042,STARLINK-30563,PAYLOAD,Starlink Gen 1,475.22165614560254,Very Low LEO,LEO-Inclined,HIGH,53.162,0.0001176,2024,0,<1yr,15.30197794,2026-05-27 11:30:12.993984,celestrak,2026-05-27,US,2026-05-27
58043,STARLINK-30564,PAYLOAD,Starlink Gen 1,475.0977172717903,Very Low LEO,LEO-Inclined,HIGH,53.1586,0.00012156,2024,0,<1yr,15.30239304,2026-05-27 05:01:14.709792,celestrak,2026-05-27,US,2026-05-27
58044,STARLINK-30547,PAYLOAD,Starlink Gen 1,462.7352956877003,Very Low LEO,LEO-Inclined,HIGH,53.1608,0.0001074,2024,0,<1yr,15.34389215,2026-05-27 10:42:32.036832,celestrak,2026-05-27,US,2026-05-27
58045,STARLINK-30550,PAYLOAD,Starlink Gen 1,475.2346236225985,Very Low LEO,LEO-Inclined,HIGH,53.1612,0.00011201,2024,0,<1yr,15.30193451,2026-05-26 23:43:52.494528,celestrak,2026-05-27,US,2026-05-27
58046,STARLINK-30548,PAYLOAD,Starlink Gen 1,462.75405062145273,Very Low LEO,LEO-Inclined,HIGH,53.1604,9.66e-05,2024,0,<1yr,15.34382905,2026-05-27 10:09:13.455360,celestrak,2026-05-27,US,2026-05-27
58047,STARLINK-30529,PAYLOAD,Starlink Gen 1,475.2434258961366,Very Low LEO,LEO-Inclined,HIGH,53.1601,0.0001358,2024,0,<1yr,15.30190503,2026-05-27 08:42:21.098016,celestrak,2026-05-27,US,2026-05-27
58048,STARLINK-30554,PAYLOAD,Starlink Gen 1,475.2336024651513,Very Low LEO,LEO-Inclined,HIGH,53.1602,0.0001253,2024,0,<1yr,15.30193793,2026-05-27 10:49:40.441728,celestrak,2026-05-27,US,2026-05-27
58051,STARLINK-30568,PAYLOAD,Starlink Gen 1,483.0439786836141,Very Low LEO,LEO-Equatorial,HIGH,43.0033,0.0001368,2024,0,<1yr,15.27581709,2026-05-27 11:16:49.154304,celestrak,2026-05-27,US,2026-05-27
58052,STARLINK-30575,PAYLOAD,Starlink Gen 1,483.0556596840688,Very Low LEO,LEO-Equatorial,HIGH,43.0012,0.0001463,2024,0,<1yr,15.27577808,2026-05-27 11:11:16.808064,celestrak,2026-05-27,US,2026-05-27
58053,STARLINK-30577,PAYLOAD,Starlink Gen 1,483.09408067481763,Very Low LEO,LEO-Equatorial,HIGH,43.0024,0.000145,2024,0,<1yr,15.27564977,2026-05-27 11:59:11.131296,celestrak,2026-05-27,US,2026-05-27
58054,STARLINK-30566,PAYLOAD,Starlink Gen 1,483.080716660751,Very Low LEO,LEO-Equatorial,HIGH,43.0003,0.0002945,2024,0,<1yr,15.2756944,2026-05-27 11:48:04.263264,celestrak,2026-05-27,US,2026-05-27
58055,STARLINK-30544,PAYLOAD,Starlink Gen 1,483.06011530564774,Very Low LEO,LEO-Equatorial,HIGH,43.0051,0.0002208,2024,0,<1yr,15.2757632,2026-05-27 11:31:25.093056,celestrak,2026-05-27,US,2026-05-27
58056,STARLINK-30553,PAYLOAD,Starlink Gen 1,483.05843546359847,Very Low LEO,LEO-Equatorial,HIGH,43.0024,0.0001484,2024,0,<1yr,15.27576881,2026-05-27 10:17:37.267584,celestrak,2026-05-27,US,2026-05-27
58057,STARLINK-30541,PAYLOAD,Starlink Gen 1,483.01930232187897,Very Low LEO,LEO-Equatorial,HIGH,43.0053,0.00018214,2024,0,<1yr,15.2758995,2026-05-26 20:00:56.588256,celestrak,2026-05-27,US,2026-05-27
58058,STARLINK-30573,PAYLOAD,Starlink Gen 1,483.0646817263978,Very Low LEO,LEO-Equatorial,HIGH,43.0044,0.0002684,2024,0,<1yr,15.27574795,2026-05-27 11:57:19.461024,celestrak,2026-05-27,US,2026-05-27
58059,STARLINK-30582,PAYLOAD,Starlink Gen 1,483.05461165585075,Very Low LEO,LEO-Equatorial,HIGH,43.0072,0.0001988,2024,0,<1yr,15.27578158,2026-05-27 11:25:52.097952,celestrak,2026-05-27,US,2026-05-27
58060,STARLINK-30558,PAYLOAD,Starlink Gen 1,483.03218694224506,Very Low LEO,LEO-Equatorial,HIGH,43.0003,0.0001585,2024,0,<1yr,15.27585647,2026-05-27 11:00:09.654048,celestrak,2026-05-27,US,2026-05-27
58061,STARLINK-30579,PAYLOAD,Starlink Gen 1,483.04922479712513,Very Low LEO,LEO-Equatorial,HIGH,43.004,0.0002045,2024,0,<1yr,15.27579957,2026-05-27 09:37:48.464832,celestrak,2026-05-27,US,2026-05-27
58062,STARLINK-30588,PAYLOAD,Starlink Gen 1,483.0480001042042,Very Low LEO,LEO-Equatorial,HIGH,43.0014,0.0001254,2024,0,<1yr,15.27580366,2026-05-27 12:02:52.789632,celestrak,2026-05-27,US,2026-05-27
58063,STARLINK-30585,PAYLOAD,Starlink Gen 1,483.0323216876068,Very Low LEO,LEO-Equatorial,HIGH,43.0042,0.0001511,2024,1,<1yr,15.27585602,2026-05-26 11:07:27.762528,celestrak,2026-05-27,US,2026-05-27
58064,STARLINK-30587,PAYLOAD,Starlink Gen 1,483.05118011482864,Very Low LEO,LEO-Equatorial,HIGH,43.0008,3.03e-05,2024,0,<1yr,15.27579304,2026-05-27 10:02:49.217280,celestrak,2026-05-27,US,2026-05-27
58065,STARLINK-30576,PAYLOAD,Starlink Gen 1,483.0930865312657,Very Low LEO,LEO-Equatorial,HIGH,42.9993,0.00019,2024,0,<1yr,15.27565309,2026-05-27 12:04:44.225760,celestrak,2026-05-27,US,2026-05-27
58066,STARLINK-30571,PAYLOAD,Starlink Gen 1,482.9522930905978,Very Low LEO,LEO-Equatorial,HIGH,43.0013,0.0001476,2024,0,<1yr,15.27612329,2026-05-27 10:54:35.341344,celestrak,2026-05-27,US,2026-05-27
58067,STARLINK-30567,PAYLOAD,Starlink Gen 1,483.05084175194133,Very Low LEO,LEO-Equatorial,HIGH,42.9995,0.00012804,2024,1,<1yr,15.27579417,2026-05-26 11:33:22.494240,celestrak,2026-05-27,US,2026-05-27
58068,STARLINK-30569,PAYLOAD,Starlink Gen 1,483.028524865279,Very Low LEO,LEO-Equatorial,HIGH,43.0045,0.00018169,2024,0,<1yr,15.2758687,2026-05-26 20:26:10.038912,celestrak,2026-05-27,US,2026-05-27
58069,STARLINK-30480,PAYLOAD,Starlink Gen 1,483.05713890172046,Very Low LEO,LEO-Equatorial,HIGH,43.0048,0.0001721,2024,0,<1yr,15.27577314,2026-05-27 10:20:51.307296,celestrak,2026-05-27,US,2026-05-27
58070,STARLINK-30532,PAYLOAD,Starlink Gen 1,483.0632534090573,Very Low LEO,LEO-Equatorial,HIGH,43.0018,0.0001431,2024,0,<1yr,15.27575272,2026-05-27 12:08:25.795968,celestrak,2026-05-27,US,2026-05-27
58071,STARLINK-30513,PAYLOAD,Starlink Gen 1,249.10375750268489,Very Low LEO,LEO-Equatorial,MEDIUM,42.9764,0.00187977,2024,0,<1yr,16.09176345,2026-03-17 06:12:49.201920,celestrak,2026-03-17,US,2026-03-17
58072,STARLINK-30506,PAYLOAD,Starlink Gen 1,483.13024438850334,Very Low LEO,LEO-Equatorial,HIGH,43.0,0.000104,2024,0,<1yr,15.275529,2026-05-27 10:49:05.638944,celestrak,2026-05-27,US,2026-05-27
58073,YUNHAI-1 04,PAYLOAD,Other,782.6701261919397,Low LEO,LEO-Polar,MEDIUM,98.4984,3.79e-05,2024,0,<1yr,14.32714966,2026-05-27 13:11:57.399360,celestrak,2026-05-27,PRC,2026-05-27
58075,STARLINK-30604,PAYLOAD,Starlink Gen 1,483.0503686428401,Very Low LEO,LEO-Equatorial,HIGH,43.0049,0.00024418,2024,0,<1yr,15.27579575,2026-05-26 23:53:39.815808,celestrak,2026-05-27,US,2026-05-27
58076,STARLINK-30500,PAYLOAD,Starlink Gen 1,483.0254287222524,Very Low LEO,LEO-Equatorial,HIGH,43.0027,0.0001057,2024,0,<1yr,15.27587904,2026-05-27 00:12:09.785376,celestrak,2026-05-27,US,2026-05-27
58077,STARLINK-30613,PAYLOAD,Starlink Gen 1,483.0494703346476,Very Low LEO,LEO-Equatorial,HIGH,43.0022,8.898e-05,2024,0,<1yr,15.27579875,2026-05-27 00:02:55.322016,celestrak,2026-05-27,US,2026-05-27
58078,STARLINK-30597,PAYLOAD,Starlink Gen 1,483.05442600517927,Very Low LEO,LEO-Equatorial,HIGH,43.0027,0.00016397,2024,0,<1yr,15.2757822,2026-05-26 23:42:33.965568,celestrak,2026-05-27,US,2026-05-27
58079,STARLINK-30598,PAYLOAD,Starlink Gen 1,483.04609868718126,Very Low LEO,LEO-Equatorial,HIGH,43.0041,8.779e-05,2024,0,<1yr,15.27581001,2026-05-27 00:08:28.417344,celestrak,2026-05-27,US,2026-05-27
58080,STARLINK-30603,PAYLOAD,Starlink Gen 1,482.98242443533763,Very Low LEO,LEO-Equatorial,HIGH,43.0052,0.00011959,2024,0,<1yr,15.27602266,2026-05-27 00:13:59.655936,celestrak,2026-05-27,US,2026-05-27
58081,STARLINK-30602,PAYLOAD,Starlink Gen 1,490.19542139484656,Very Low LEO,LEO-Equatorial,HIGH,43.004,0.00014096,2024,0,<1yr,15.25196508,2026-05-27 00:23:26.289600,celestrak,2026-05-27,US,2026-05-27
58082,STARLINK-30610,PAYLOAD,Starlink Gen 1,483.07287435342096,Very Low LEO,LEO-Equatorial,HIGH,43.0055,0.0001657,2024,0,<1yr,15.27572059,2026-05-27 13:24:16.680096,celestrak,2026-05-27,US,2026-05-27
58083,STARLINK-30551,PAYLOAD,Starlink Gen 1,483.0304112984295,Very Low LEO,LEO-Equatorial,HIGH,43.0005,0.00011363,2024,0,<1yr,15.2758624,2026-05-27 00:07:44.817312,celestrak,2026-05-27,US,2026-05-27
58084,STARLINK-30586,PAYLOAD,Starlink Gen 1,483.03829241094627,Very Low LEO,LEO-Equatorial,HIGH,43.0004,0.00013109,2024,0,<1yr,15.27583608,2026-05-27 00:13:18.656544,celestrak,2026-05-27,US,2026-05-27
58085,STARLINK-30609,PAYLOAD,Starlink Gen 1,483.0884541863952,Very Low LEO,LEO-Equatorial,HIGH,43.0037,0.00012945,2024,0,<1yr,15.27566856,2026-05-27 00:18:52.581312,celestrak,2026-05-27,US,2026-05-27
58086,STARLINK-30583,PAYLOAD,Starlink Gen 1,483.0813454836152,Very Low LEO,LEO-Equatorial,HIGH,43.0016,8.79e-05,2024,0,<1yr,15.2756923,2026-05-27 00:24:24.951744,celestrak,2026-05-27,US,2026-05-27
58087,STARLINK-30557,PAYLOAD,Starlink Gen 1,483.0453500981648,Very Low LEO,LEO-Equatorial,HIGH,43.0023,0.00011242,2024,0,<1yr,15.27581251,2026-05-26 22:55:48.142848,celestrak,2026-05-27,US,2026-05-27
58088,STARLINK-30591,PAYLOAD,Starlink Gen 1,483.1160657124956,Very Low LEO,LEO-Equatorial,HIGH,43.0019,0.00023069,2024,0,<1yr,15.27557635,2026-05-26 23:38:52.665792,celestrak,2026-05-27,US,2026-05-27
58089,STARLINK-30584,PAYLOAD,Starlink Gen 1,483.0258988327205,Very Low LEO,LEO-Equatorial,HIGH,43.0032,0.0001114,2024,0,<1yr,15.27587747,2026-05-26 22:25:03.362016,celestrak,2026-05-27,US,2026-05-27
58090,STARLINK-30590,PAYLOAD,Starlink Gen 1,483.02887819710395,Very Low LEO,LEO-Equatorial,HIGH,43.0008,0.0001414,2024,0,<1yr,15.27586752,2026-05-27 13:10:36.541920,celestrak,2026-05-27,US,2026-05-27
58091,STARLINK-30608,PAYLOAD,Starlink Gen 1,483.0385050096602,Very Low LEO,LEO-Equatorial,HIGH,43.0049,0.00014316,2024,1,<1yr,15.27583537,2026-05-26 14:56:28.815072,celestrak,2026-05-27,US,2026-05-27
58092,STARLINK-30615,PAYLOAD,Starlink Gen 1,483.060971696108,Very Low LEO,LEO-Equatorial,HIGH,43.0065,0.00020922,2024,0,<1yr,15.27576034,2026-05-26 23:33:31.279392,celestrak,2026-05-27,US,2026-05-27
58093,STARLINK-30578,PAYLOAD,Starlink Gen 1,483.03376496056353,Very Low LEO,LEO-Equatorial,HIGH,43.0044,9.87e-05,2024,0,<1yr,15.2758512,2026-05-26 23:57:21.790368,celestrak,2026-05-27,US,2026-05-27
58094,STARLINK-30574,PAYLOAD,Starlink Gen 1,483.02879734998714,Very Low LEO,LEO-Equatorial,HIGH,43.0018,0.00014337,2024,0,<1yr,15.27586779,2026-05-26 23:51:48.488544,celestrak,2026-05-27,US,2026-05-27
58095,STARLINK-30570,PAYLOAD,Starlink Gen 1,483.08752292731697,Very Low LEO,LEO-Equatorial,HIGH,43.0025,0.00014629,2024,0,<1yr,15.27567167,2026-05-27 00:06:37.602432,celestrak,2026-05-27,US,2026-05-27
